image_loc,smooth-or-featured_smooth_pred,smooth-or-featured_featured-or-disk_pred,smooth-or-featured_artifact_pred,disk-edge-on_yes_pred,disk-edge-on_no_pred,has-spiral-arms_yes_pred,has-spiral-arms_no_pred,bar_strong_pred,bar_weak_pred,bar_no_pred,bulge-size_dominant_pred,bulge-size_large_pred,bulge-size_moderate_pred,bulge-size_small_pred,bulge-size_none_pred,how-rounded_round_pred,how-rounded_in-between_pred,how-rounded_cigar-shaped_pred,edge-on-bulge_boxy_pred,edge-on-bulge_none_pred,edge-on-bulge_rounded_pred,spiral-winding_tight_pred,spiral-winding_medium_pred,spiral-winding_loose_pred,spiral-arm-count_1_pred,spiral-arm-count_2_pred,spiral-arm-count_3_pred,spiral-arm-count_4_pred,spiral-arm-count_more-than-4_pred,spiral-arm-count_cant-tell_pred,merging_none_pred,merging_minor-disturbance_pred,merging_major-disturbance_pred,merging_merger_pred
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000030.09-043504.0.png,18.15742302,54.99810791,2.851066113,48.78757477,1.602851152,2.431887627,4.675839424,1.968556762,4.54488039,11.66408348,1.273670673,2.510736942,14.11678696,15.98692513,2.820030689,1.004602551,2.722104549,70.65692139,1.35395658,2.454881668,24.7592907,5.694259644,3.379419565,2.523724079,1.459746718,36.54968262,2.313673496,3.12083602,1.337582588,15.2211895,60.26664352,3.9339118,1.012739301,1.599085331
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000030.50-011534.2.png,56.98183823,9.249928474,8.329683304,5.50592947,41.63294983,2.620066643,17.51841354,1.219614625,4.456545353,53.36164474,1.170895338,2.644466639,11.59337902,30.35536575,16.33254433,4.373553276,63.03666306,2.045604706,3.048720598,7.607230186,20.57011032,17.10895538,8.033082962,3.987681627,3.167441845,10.85443974,1.965210795,1.680101275,1.366438746,24.12971497,60.39575958,11.34460449,2.161382675,1.071532965
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000030.87-011246.8.png,2.170880795,31.79088402,2.474392176,1.474401712,66.063591,13.41736221,1.243333936,2.829146624,3.486129761,3.501803398,1.154362202,5.044129372,27.14315796,20.2467041,2.145327568,8.295367241,9.163675308,1.064978719,3.933129787,3.53243947,20.66197205,3.361578226,8.694145203,5.327425957,1.212276936,55.49718857,1.157691479,1.001227379,1.000025868,2.81283474,29.59025955,5.616021633,4.186923981,1.172837615
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000031.86+000000.6.png,54.96336365,4.637133598,2.517588139,9.122073174,5.348586082,2.239603996,2.567231178,1.189472079,3.208192348,14.56930161,1.06818831,1.276194215,5.206487656,13.03164577,22.56059456,1.002842546,25.51084328,61.92512512,1.205561638,8.994603157,2.787257671,5.567610741,2.433688164,1.721452355,1.10514915,22.44773865,1.677258015,1.150339603,1.024933696,16.44149399,73.82714844,4.213731289,1.015925527,1.022298217
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000032.24+082235.1.png,56.170578,33.50423431,5.316061974,32.06300735,4.494047165,3.224676847,21.78425026,1.88470614,6.343121529,39.96685028,1.76677072,7.849179268,21.93330765,16.78885269,9.160987854,1.136336923,22.90169334,43.86799622,2.964997768,3.981836319,30.04643059,9.157035828,4.908331394,4.716218948,4.002435684,37.19807816,3.199395657,6.614210129,4.838375568,27.42027092,79.65557861,8.394647598,1.328347802,1.255830884
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000033.49+010844.5.png,36.29354477,20.92568588,3.471261024,48.09566879,2.23380065,2.216439247,3.800265074,1.692483187,4.794063568,11.94331551,1.305766702,1.45927906,4.039206982,11.43507957,22.74341011,1.008756399,2.04196763,92.59526825,1.155639648,19.0176754,2.561912537,6.76385498,4.210943222,2.418667078,1.688783646,27.01837158,2.44695878,4.17831707,1.534209013,17.9963398,83.38990021,5.218365669,1.022310376,1.142951369
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000033.83+004829.0.png,35.47044754,3.727640629,2.216292143,7.19573164,3.791529417,2.264578819,1.706742525,1.139198303,3.246572733,10.02003479,1.14642179,1.67753005,9.577494621,15.32985497,4.638662815,1.002460361,24.07080269,57.34447861,1.143700838,6.102415085,4.502248764,4.96286869,2.609072208,1.469705701,1.076783419,19.67841911,1.388703465,1.052689075,1.010601282,18.73669243,89.41827393,4.624655247,1.014571428,1.005813479
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000033.90-042854.9.png,40.72938538,4.704248428,7.097663879,2.630293608,48.80348969,1.718863487,6.785452843,1.327390194,3.512570381,26.63231277,3.711137295,7.482414722,14.46074009,11.73257732,2.726073265,93.96377563,5.716150284,1.001802206,3.407281399,4.078062057,18.72422218,18.42801285,8.514616966,3.832720518,1.925863028,5.493032932,1.820648313,1.088814378,1.083696604,20.25101662,59.63021088,5.949335098,1.408336639,1.072881222
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000034.75+005126.7.png,88.02124023,11.55010986,23.39091492,6.122473717,32.43214798,1.192726254,44.15838623,1.413000226,2.453861237,43.5363121,6.255418777,28.88419151,29.5193119,3.802254915,1.378375649,9.112269402,43.93903732,1.039511204,3.574831963,3.885688543,52.90306473,7.958643436,6.087612152,3.421350718,1.679861069,19.68502808,4.424853325,2.655220032,3.998934031,15.69391155,72.84373474,4.524888039,1.069428325,1.263301849
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000035.03-033237.2.png,9.888790131,14.0203352,4.109265327,1.641013145,26.70964432,1.748579025,4.121801376,1.24324882,2.766656876,20.4202652,1.473755598,4.27370739,8.981060028,7.11948967,6.828848839,10.41540337,14.5186615,1.145094872,2.005988598,3.735924721,7.875669003,5.615780354,4.700681686,7.363205433,57.70939636,3.099843979,1.110330462,1.002898932,1.002518535,6.412591457,4.646175385,3.285195589,4.813727379,1.215620041
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000035.60-014547.0.png,3.568333626,52.69335175,2.50766921,2.337831497,91.28811646,32.47640228,1.223518968,2.154477119,6.551788807,3.367186546,1.009319425,1.529235721,57.74114227,81.68506622,1.140686274,9.536535263,23.81010056,1.06063354,3.270775557,10.61310101,52.81999969,34.00517273,8.362354279,1.827785492,1.001629829,5.690203667,2.096597672,1.19009757,1.000017643,3.88522768,38.27259064,6.199391365,1.4751122,1.223842144
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000036.15-015729.3.png,86.62133026,9.412352562,30.65759277,5.24868536,59.43411255,1.172376633,43.47011185,1.523920298,2.127550602,34.39177322,7.685472965,21.47550011,36.05859756,6.02926302,1.263958573,94.728302,7.384474754,1.000870109,6.627242088,3.975485563,48.9706955,9.287959099,9.123877525,3.832794666,1.624405146,11.54883194,4.546135902,2.30965519,4.473128796,10.65233135,74.71800232,3.505910873,1.082413316,1.231837392
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000038.29-000657.6.png,47.87002563,7.139735222,14.64001465,3.440294266,56.97697067,1.950577855,11.98987675,1.220685959,3.10347724,42.59336472,1.275356412,4.053720474,10.11211681,12.85877323,26.67052841,50.81736374,23.69987106,1.05174911,3.840757132,6.321365356,14.85603428,15.83204556,8.920156479,4.485780239,2.027450085,5.896499634,1.71969533,2.001708269,1.499133587,21.4535141,66.48555756,11.15819168,3.977359056,1.077377677
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000038.38+132757.0.png,72.89157867,9.175554276,16.54005814,4.282887936,49.62845612,1.658906937,32.22351074,1.597458124,3.854392767,37.82590866,4.597745895,12.7047739,25.02820015,14.9671402,7.052952766,61.14365005,31.31619263,1.027800918,7.371417046,5.331742764,21.07637405,13.97823811,9.729890823,7.349378586,4.42295742,9.718970299,2.978025436,2.786502123,4.64696312,21.42681885,37.46927643,6.368560314,1.244996309,2.157468796
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000039.31-000048.2.png,37.09042358,38.39832306,3.350937128,16.79306793,10.44816971,2.797168732,8.53143692,1.565597773,6.087926388,45.37417603,1.857205629,13.68050861,61.64102173,16.3921051,1.670131683,1.126721501,25.6495285,37.33650589,2.442490816,4.697461605,55.33694077,11.26270676,9.01554203,5.040756226,2.863809109,51.38935471,1.545238137,1.338344216,1.131005764,36.64925766,53.46308517,8.251732826,1.499501109,1.389309645
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000039.37+015508.4.png,38.00476837,18.78600311,3.572783947,9.70802021,36.71818542,3.321665525,5.439722061,1.254015446,5.573637009,31.63689995,1.125362158,3.356517792,59.73935318,43.24267578,1.452292204,1.309293628,40.77273178,7.924071789,1.982381582,9.509054184,50.83320999,19.66801453,6.235435009,3.096383095,1.504334211,20.95608902,1.772660494,1.311977983,1.017753124,21.88079834,69.07704163,5.748290539,1.157390594,1.217543006
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000039.95-011128.4.png,29.96289253,16.95311356,2.805448055,5.539948463,30.42459488,5.418955803,4.946972847,1.182346225,7.422570229,45.91218185,1.038259149,1.909204602,30.19017029,57.38790894,6.511767864,1.270539403,56.78121567,11.82473946,2.440545559,10.04690742,24.08518982,22.37927818,7.896312714,3.634478331,3.189056635,15.20275879,2.213460445,1.185292602,1.00698626,32.82022095,39.01650238,15.5694437,2.184096813,1.089866519
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000040.08+004604.1.png,61.70438004,9.85225296,3.176798344,14.17803288,10.1417675,2.952925205,7.587656021,1.107179523,4.102488995,36.99545288,1.07416451,1.546163082,9.109404564,27.69883728,8.219530106,1.00811255,35.9490242,46.37443542,1.33589673,10.53309727,10.36211777,14.2091198,3.837538242,1.723745942,1.580601811,13.42454243,1.779194474,1.579755545,1.111927629,33.81396484,83.58331299,5.895233154,1.049654603,1.027250648
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000040.26-054100.9.png,7.148579121,27.42996216,2.770207882,2.318531513,57.99586105,8.373374939,1.856795788,4.64076519,5.376299858,4.918196678,1.512277365,13.6690073,68.70998383,20.26031494,1.328591347,24.98392296,16.80079842,1.088855267,5.785177708,4.072079182,57.37268448,8.920818329,8.7899189,5.195437908,2.180022478,78.29602814,1.230839729,1.016211033,1.000610232,6.557508469,62.99755859,9.035628319,2.732174397,1.0900172
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000040.27+005634.0.png,85.08427429,8.999160767,32.26804733,4.990597248,50.10257721,1.159053922,38.06797791,1.43355608,1.955103159,35.53477478,6.818197727,23.82912636,24.16895676,4.554722309,1.346539736,60.9236145,27.27355957,1.002165318,4.930483818,4.048770428,46.05304337,7.970452309,7.670223236,3.236539602,1.478714824,15.88197327,3.606680393,2.210612774,3.95313096,13.54423523,80.16606903,4.282934189,1.072784662,1.180601597
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000040.75-054718.3.png,92.8629837,11.80404186,20.14809418,7.674115181,59.64440155,1.263611555,44.10356903,1.281937838,2.53199935,54.02703476,4.375756741,22.36386871,52.93803787,6.635053635,1.238976836,33.90300369,47.1134491,1.006961346,6.544106483,5.306513786,52.68743896,11.44118786,6.911155701,3.24335289,1.904495358,15.91338158,4.188623428,3.75957799,3.729931593,14.10132313,58.78323364,3.810868025,1.132552743,1.284646749
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000042.15+000135.8.png,88.97769165,8.863696098,21.86583138,5.213969231,68.49817657,1.232454896,35.72484207,1.368136168,2.076443672,40.96517181,6.359117508,23.71866035,33.57948303,5.406463146,1.357714534,95.09793854,8.523113251,1.000542998,6.514924049,4.868667126,40.38537979,11.2660265,8.412518501,3.583992958,1.609562159,9.291181564,2.924645424,2.102925301,3.304800272,10.53637028,68.86878967,3.132028818,1.099442959,1.189969659
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000042.56+005811.1.png,70.34840393,9.448122025,13.34380722,5.677567482,46.54896927,1.671132803,33.76080704,1.115741611,3.305132627,52.63226318,1.170940161,1.997382402,14.00244522,36.76744843,5.11914587,12.87681675,54.73307037,1.172573566,2.695500374,8.362893105,25.0450058,15.57696533,6.009313583,3.295979977,2.082360983,5.064019203,1.684053659,2.255957127,2.014164925,16.09372711,84.14009094,10.15062714,1.549969435,1.032594919
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000042.72+004113.7.png,17.08932495,5.417290211,3.126558304,3.155386448,1.462014079,1.387164474,2.541552305,1.147701144,2.252233505,11.08784485,1.062407613,1.472983003,5.169775009,7.4213624,13.81541634,1.015552759,5.168141365,26.81654167,1.209564686,3.228731871,2.162902355,3.40256834,1.917140722,1.726775408,1.518837929,12.01171684,1.527200341,1.142326832,1.018846869,13.28024673,15.6097765,2.960087299,1.073368549,1.145024657
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000043.28-043312.4.png,90.99388123,10.83547974,22.5048275,6.560916901,61.78663635,1.25458312,42.93778992,1.359796405,2.359550953,51.04555511,5.454608917,23.51240921,45.06268311,6.7087183,1.377784371,73.80130005,26.30792046,1.002243757,7.431880474,4.968623638,47.18230057,11.24428654,8.172534943,3.657316685,2.130016565,11.40679455,4.490934372,3.31571269,4.218127251,11.69151402,56.36660004,3.562451363,1.167250037,1.31320703
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000044.14+004022.8.png,19.43943977,13.33357048,2.296504498,2.900657654,77.36896515,3.523844242,3.133524179,1.109030366,4.296835423,60.66334534,1.757426262,2.636540651,25.07284927,59.89834595,1.478471756,93.33979797,6.338366508,1.004974365,3.006107569,6.875480652,24.87580872,45.64407349,9.463541985,3.80061841,1.294635177,4.399293423,1.664090872,1.05406189,1.001055479,13.7918129,42.84568405,6.354402065,1.571725607,1.117753267
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000044.40-032854.0.png,86.15740967,15.46099281,9.431901932,11.22709274,27.20236015,1.673095107,33.52531433,1.420386076,3.835013628,42.17022324,2.400821686,15.18540668,63.77060699,14.15827084,1.32363534,1.671055317,30.36312866,3.558356047,4.340986252,6.267110825,55.5384407,15.60978985,6.530366898,3.337279081,1.724968433,12.54240608,4.149289131,3.906652451,2.466395855,20.37247276,44.99578476,4.052002907,1.244184375,1.486875534
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000044.97+080929.0.png,79.77687836,21.0505085,7.855286598,12.87867069,20.20773125,2.326816559,34.63637161,1.434235334,4.575137138,43.81269836,1.888683915,10.1998558,60.50149918,20.60601044,1.543130994,1.23973453,25.48758125,11.52602863,3.632277012,6.95098877,53.46796417,15.39262199,6.539275646,4.025631905,1.676192522,14.06666279,3.075507402,3.285327435,2.058294296,21.69783211,52.77341843,6.521974564,2.145650387,1.235276222
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000045.15-002957.1.png,9.417760849,29.31441116,2.581433296,2.24745822,63.96681595,16.57221413,2.086822748,1.745493293,12.92184353,23.12863541,1.065515518,3.245947838,15.34785271,32.06786346,30.83988571,2.217955112,49.13950348,2.091632843,3.283191204,7.741463184,21.32663727,2.614720583,7.025458336,12.15139771,3.458298683,85.98667908,1.306528807,1.005565882,1.000132561,5.458034992,33.47814178,14.66213703,3.739170313,1.157416821
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000045.17+000433.1.png,83.31021118,14.149436,14.64370918,6.566248417,19.64432526,1.366859198,32.31274796,1.615923166,3.25465703,42.41269302,3.48882556,22.84412956,25.92709541,5.013310909,2.264021635,3.154495239,45.20510101,1.595671296,2.865715504,4.434963226,45.71501541,8.82975769,5.655835629,3.55952096,2.52741313,40.2087059,3.871897936,2.515598774,2.992994785,23.70568466,43.11081696,3.786280632,1.027562141,2.636012077
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000045.32+000446.3.png,41.55241776,7.668151379,10.47513771,4.027024746,14.13381767,2.001532078,7.947357178,1.938161612,4.230303764,16.39344788,2.287071705,7.32989645,21.18323135,13.12916088,5.349849224,3.589722395,49.53993607,1.989723682,3.054549694,4.267529488,19.87640572,7.12842083,5.789908409,3.740101814,3.132531166,45.08487701,2.377197266,1.330135942,1.352482677,21.39706039,35.41447067,4.679427147,1.132056713,2.165886641
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000045.59+140428.7.png,10.31558895,22.63145256,3.119243145,41.64191437,1.325096607,1.263758779,3.68354249,1.596346736,2.530035496,7.596256256,1.122380495,1.234164,2.054594994,3.840978861,26.03072929,1.058713794,1.300038099,60.6219902,1.051306605,19.05727386,1.222884774,5.485551357,3.260096312,2.17559576,1.914248943,12.56697369,1.428792477,2.654250622,1.26026845,11.41040897,30.77251434,3.74741292,1.034094691,1.360599041
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000045.80+002730.1.png,35.10152054,15.18729115,6.937190056,4.969944,11.65941715,2.360293388,15.51165867,1.768636703,3.805367947,44.58159637,1.127078295,1.792980075,4.40663147,12.16217422,72.72478485,1.098835588,40.28273392,27.6686554,3.19534874,6.792254925,5.271473885,8.611885071,6.44917345,8.834956169,6.241600513,27.10238266,2.965757608,2.061003923,1.175229788,41.47461319,20.03500938,10.3346014,3.904569864,1.724895239
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000046.32+000354.8.png,86.3119812,10.66106796,20.27876854,5.447841167,27.745924,1.17094326,37.22073364,1.662203074,2.80162859,25.82173347,6.737825871,21.66886139,26.03783035,4.649510384,1.848375082,23.89699173,27.81243706,1.015507221,3.899744749,3.732299328,28.52528191,8.324901581,5.653459549,3.280211926,1.355077267,11.40209007,5.198751926,3.794510603,4.789426804,10.20705605,27.7621212,2.364115953,1.019053459,2.078145981
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000048.16-003954.5.png,35.20043182,11.28603172,3.799486637,16.84725571,2.913024426,2.482842922,3.823949099,1.429256439,3.999561787,16.13124466,1.391973495,2.902020216,8.145526886,10.06990051,18.74322128,1.010358095,12.32425117,72.07221222,1.626131296,5.919411659,3.288414001,6.795894146,3.531094074,2.388479233,1.722435236,28.41033363,1.881418586,1.745522857,1.347028732,24.46826553,74.36056519,6.676329136,1.100792527,1.05139935
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000048.49-053448.0.png,1.431235075,86.52100372,2.518956184,1.4950701,97.12036896,93.47914886,1.040798426,1.380443573,4.072758675,8.429208755,1.000216246,1.063618422,20.21728325,97.86494446,1.449567914,3.040070534,6.281694412,1.101958871,3.043673754,12.77602863,44.58903885,22.45449066,10.75920296,1.343271613,1.000884056,29.4033947,2.532680511,1.025619745,1.000000238,1.201647282,45.68133545,6.933702946,1.589167476,1.11565268
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000048.55+004709.1.png,16.36083412,6.355716705,15.51449394,2.284190178,13.83361721,1.496655107,9.619037628,1.233084679,2.882127285,29.88008881,1.230815768,2.088456154,7.042218208,11.69827271,25.58160973,8.454467773,16.39562225,1.504453659,1.948622346,4.111822128,7.627453804,12.72361183,6.745229244,3.770638943,2.918455601,7.854765892,2.739115715,2.066360474,1.247769952,23.83651352,16.40605927,4.121832848,2.412403345,2.535593033
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000049.61+010131.8.png,10.24529171,7.700567722,10.69943714,1.745425224,20.17129707,1.864474177,3.509950399,1.678781986,3.505840302,15.44649887,1.130819559,2.39325285,6.198383331,10.87356186,57.03367615,1.767435074,24.85119438,4.510659218,3.701365471,3.767341375,4.948340416,1.830260754,4.030005932,14.05721855,2.417144537,50.87630463,1.526090741,1.050630212,1.007761002,8.603200912,26.36057854,9.494995117,7.244466782,1.412799835
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000049.78+011348.5.png,22.76192093,10.03829479,26.52613068,2.203160763,53.751194,1.372511387,26.65658951,1.123656154,2.721456051,56.22340012,1.089776754,1.292990685,2.911670208,6.493477821,72.89618683,15.19660473,19.83450699,1.27365756,2.066919804,3.800331354,6.863541126,10.86583138,7.596222401,8.134308815,2.725086689,6.58954668,2.407109976,2.683802128,1.274384856,17.00102997,43.64699936,7.010686398,5.540389061,1.541092157
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000050.31+005439.0.png,30.82791901,18.96814728,5.342241764,4.93053484,12.55007458,2.654071569,8.570308685,1.592145681,5.226540089,44.80664063,2.357350349,13.32522869,39.4726181,14.43600178,2.287230968,2.305409908,18.08357811,5.099054337,3.73272419,5.926628113,30.16365051,8.495132446,5.839419365,7.674670219,9.909201622,11.13070202,1.677330732,1.115629792,1.047664046,22.1391964,13.36483097,6.043551922,5.590053082,1.420311928
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000051.00-052214.9.png,11.73583031,42.70171738,3.39839983,65.95571136,1.303444147,1.728109837,4.650291443,1.97787261,4.481915474,8.384977341,1.163048983,1.221568227,2.834205151,14.45031452,16.15310669,1.249440432,1.331302404,66.89983368,1.094209671,11.55808258,2.056212902,7.238669395,4.388185024,2.301568031,1.523872852,9.003716469,1.964385748,5.899393559,2.650300503,11.14865017,56.03564453,5.052518845,1.034481406,1.22484529
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000051.39+004432.7.png,50.00645828,7.850914001,9.230179787,2.266869545,87.22977448,1.512550831,12.98418713,1.147295356,2.413443089,45.44216919,1.293011069,1.226463556,2.616085529,6.776875973,67.02549744,72.69355774,16.12094498,1.007798076,2.498087883,5.710422039,4.593821049,23.23080063,8.025152206,6.178490639,1.343750238,2.552801609,1.416084886,1.155551434,1.073692799,15.99240208,42.4437027,8.005872726,1.546384096,1.099120378
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000051.56+005323.8.png,87.46557617,11.23015404,26.16744995,5.988245487,39.63908768,1.192680836,43.72731781,1.393474817,2.328691006,44.98312378,5.409550667,24.01743698,35.57160568,4.939729691,1.319989443,23.48839951,39.02752686,1.01283741,4.591470718,4.176198006,53.81077576,8.073917389,6.485799789,3.426577091,1.853935957,19.15506744,4.533973694,2.980771542,3.979887724,14.11491013,69.66110992,4.689944267,1.119834542,1.245224237
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000051.94-001949.6.png,37.6752739,7.77023983,2.616893768,18.38079071,2.568566084,1.775747538,2.380369663,1.4814713,2.548155308,9.375489235,1.12603128,1.169648409,2.6369524,6.283882618,36.08792496,1.001961946,3.736981869,87.74688721,1.119857907,18.26570511,1.513849974,5.147684574,2.815609455,1.94082427,1.214749336,33.75196457,1.540421963,1.359961987,1.029968381,14.79012775,70.40965271,4.282979488,1.021708488,1.075677991
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000052.02+004403.2.png,23.80044365,10.50627327,3.741870642,3.700435877,21.11018562,3.973397732,5.438303947,1.338551521,5.598678112,33.45919037,1.181307912,7.171228886,27.48244858,22.86720276,8.935606003,1.584800959,54.9883728,6.673949242,3.25939393,5.882817268,18.16386414,11.64249897,7.355846882,4.24575758,4.617085934,23.39083481,1.893165827,1.164379239,1.018774152,25.72112083,55.23897934,14.30581188,5.089788914,1.04936862
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000052.50-030034.7.png,84.01428223,11.43969345,18.4658947,5.691452026,30.37367821,1.221323967,32.39431,1.488010406,2.72098732,37.28393555,5.481878281,25.82135391,35.24495316,4.751829147,1.480103016,13.49881077,37.73647308,1.029536724,4.350321293,3.769367933,40.36217117,8.988286972,6.009446621,3.31657958,1.677547336,16.64608383,4.534162521,2.823816776,3.032734156,13.37598991,37.69498062,3.227323294,1.055838227,1.668784976
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000052.97+080339.3.png,9.421689034,36.57149506,2.788980484,7.852663994,1.203988671,2.007531881,3.477370977,1.601616025,3.360938787,15.17500114,1.173880339,3.13582015,8.778945923,9.389961243,8.20076561,1.14730382,2.859217882,27.99478531,1.823750019,1.435492039,6.66379261,1.890907168,2.005520344,4.677892685,7.49023819,40.56957626,1.292050362,1.053578258,1.052690029,21.00321388,4.013667107,2.545550346,1.441802979,1.617591858
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000053.11+004223.9.png,36.14532471,4.892621517,4.714607239,4.05653286,5.659945488,1.91193223,5.795816898,1.188670635,3.409109592,26.23645782,1.233228207,2.820152283,8.148343086,12.42403698,16.10032654,1.057950974,32.32894897,15.72542,1.72100234,4.376213074,6.028228283,7.488371849,3.632756233,2.673604727,1.50641799,5.914598465,1.726973891,1.249672771,1.112149119,17.42802048,57.05291748,8.22436142,1.37306571,1.028766394
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000053.30-003430.7.png,74.92503357,7.116625309,22.39821434,4.573562622,42.03388596,1.192034245,25.62013435,1.323997259,2.415271997,32.77506638,6.216298103,21.62229347,16.72731018,4.486302376,1.686624289,29.3274231,45.45129395,1.004737973,3.348246813,4.740531921,29.15764618,8.672168732,6.762131214,3.241578817,1.541534305,14.60278606,2.261828184,1.687055111,2.423336029,18.45799637,78.69850922,5.202427864,1.102669716,1.129784107
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000053.45+004457.2.png,7.518611431,10.67070866,3.133865833,1.716682196,52.32225037,6.055192471,1.731779099,1.617986798,4.710814953,33.30593109,5.641904354,6.100272179,8.994587898,18.23108101,10.25822067,47.82674026,8.349532127,1.033471465,5.829595089,2.895442486,10.68113899,5.534810066,9.303739548,8.638465881,3.59647727,16.02853584,1.454280019,1.004011035,1.000833631,7.226173401,22.97795677,5.091312408,6.334434986,1.540073633
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000053.51-010655.0.png,95.27253723,9.639240265,19.95537949,6.861604691,78.79010773,1.396005392,53.4180069,1.415664077,2.575055122,52.56296539,5.661557198,17.67228699,41.0463028,12.8255291,1.518695354,99.00769806,5.640856266,1.001270294,10.88532639,6.148248196,41.94139481,19.57288933,11.00280857,4.342923641,1.754458785,6.139817238,4.630859852,3.243919373,6.285279274,12.75017262,71.84870148,3.51590991,1.112734318,1.289791822
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000053.84+135014.3.png,27.36915398,39.89910126,4.698659897,29.13420296,3.487314224,1.799062848,11.19060135,1.421485186,4.669771671,29.83127403,1.381165624,8.268083572,24.10243988,9.465908051,2.036858797,1.049958229,14.47667313,28.7644577,1.907593727,1.788910627,58.99213791,8.991485596,4.376581192,2.581408024,1.923574328,31.40688705,4.756872654,3.156666994,1.452395916,19.28110695,81.93881989,5.520856857,1.098420143,1.281433105
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000054.15+041112.5.png,32.1732254,9.868304253,21.57070732,2.099375248,19.6605835,1.251671553,24.93969727,1.454695344,2.143158913,26.0018692,4.030162334,7.662007332,14.630867,7.339307785,3.873780489,29.34574509,8.443433762,1.043221831,2.409171581,2.719127178,15.23875427,6.9183321,4.911011696,6.065400124,4.595234871,7.055168629,3.934777021,1.646358848,2.044094563,7.256353855,12.96933651,2.060529709,1.036358714,5.979352474
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000054.38+035856.0.png,83.58180237,6.838340759,23.47882843,6.062952518,72.07346344,1.457331657,30.79847527,1.586189151,2.664050579,34.71763992,7.787573338,15.43865299,24.37016296,12.85798454,1.776000381,98.86602783,4.314447403,1.00237298,8.664381027,5.79202795,32.42284775,17.24858665,12.00099373,4.747873783,1.424288273,3.745719433,2.401329517,1.665713787,4.6492033,11.44976234,86.56640625,4.725104809,1.270120621,1.097889304
/share/nas/walml/repos/understanding_galaxies/scaled_images/J000054.46+025905.4.png,52.99342346,11.01555443,14.21873665,3.010342598,72.78555298,1.660531998,15.32019901,1.20772469,3.014108896,63.97914505,5.406877041,23.60046196,44.27123642,7.317525864,1.511834621,87.21686554,13.53223896,1.001179695,4.943496704,5.892106533,34.96648788,8.656858444,7.611431599,9.64770031,34.92835999,4.552946568,1.469330192,1.070845723,1.162442923,6.811220169,10.9878912,2.916587114,1.248841524,1.981188297
